336
180
220
396
640
152
210
160
280
299
360
90
135
450
234
76
132
240
80
90
135
312
180
72
198
475
160
135
90
185
170
168
84
270
180
132
83
90
320
225
135
90
135
332
450
200
210
80
252
180
